MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	57.398438	s	2/8/2024 2:41:45 PM
Time	Ch 1 Force	Bolt
s	N	V
57.336914	3751.6267	0.41067597
57.356445	3762.6162	0.41101333
57.375977	3756.842	0.41145855
57.395508	3744.0413	0.41157544

Data Acquisition						Time:	70.727539	s	2/8/2024 2:41:58 PM
Time	Ch 1 Force	Bolt
s	N	V
57.415039	3755.8701	0.41108337
57.43457	3761.5515	0.41066933
57.454102	3748.0544	0.41056946
57.473633	3759.0713	0.41102585
57.493164	3774.521	0.41150814
57.512695	3769.8674	0.41175854
57.532227	3782.1816	0.41144866
57.551758	3804.4592	0.41106868
57.571289	3806.3196	0.41123241
57.59082	3817.6157	0.41188243
57.610352	3849.1838	0.41241676
57.629883	3859.7207	0.41275916
57.649414	3870.7883	0.41253871
57.668945	3906.1731	0.41234076
57.688477	3926.6213	0.41273776
57.708008	3940.998	0.41340706
57.727539	3973.575	0.41409981
57.74707	4003.7881	0.41440561
57.766602	4019.8149	0.41410956
57.786133	4056.353	0.4143208
57.805664	4095.5239	0.41474128
57.825195	4115.0122	0.41563183
57.844727	4149.0127	0.41645104
57.864258	4193.7925	0.41673285
57.883789	4219.6572	0.4166958
57.90332	4255.9644	0.41694987
57.922852	4302.8198	0.41767463
57.942383	4336.1582	0.41874725
57.961914	4367.4937	0.41948521
57.981445	4422.1763	0.41974998
58.000977	4461.9229	0.41978979
58.020508	4494.8501	0.42016402
58.040039	4546.8408	0.42118675
58.05957	4592.1694	0.42238075
58.079102	4624.7441	0.42311984
58.098633	4674.1895	0.42331916
58.118164	4724.2954	0.42349046
58.137695	4757.7017	0.42413479
58.157227	4804.834	0.42528653
58.176758	4858.6289	0.42658871
58.196289	4892.6436	0.42756498
58.21582	4939.3931	0.42805004
58.235352	4992.896	0.42849407
58.254883	5034.2334	0.42964789
58.274414	5072.3477	0.43113622
58.293945	5124.6226	0.43266791
58.313477	5171.6968	0.43403322
58.333008	5205.1167	0.43497562
58.352539	5250.5376	0.43679819
58.37207	5290.0103	0.4396705
58.391602	5326.9111	0.44366181
58.411133	5375.5889	0.44736427
58.430664	5423.4688	0.45075214
58.450195	5459.0405	0.45365497
58.469727	5503.4805	0.4567312
58.489258	5551.998	0.46026301
58.508789	5585.8184	0.46400982
58.52832	5626.1587	0.46761277
58.547852	5671.417	0.4704265
58.567383	5705.6309	0.47313377
58.586914	5739.1025	0.47586295
58.606445	5785.4077	0.47913674
58.625977	5818.9155	0.48264042
58.645508	5845.9736	0.48561877
58.665039	5888.1919	0.48795545
58.68457	5918.7593	0.48993048
58.704102	5945.2251	0.49237645
58.723633	5976.7573	0.49519271
58.743164	6009.1128	0.49770054
58.762695	6025.8677	0.50008565
58.782227	6053.6406	0.50164217
